,weights
6605,0.0001438183101459551
4924,0.0001438183101459551
4497,0.0001438183101459551
1503,0.0001438183101459551
3583,0.0001438183101459551
4945,0.0001438183101459551
2228,0.0001438183101459551
1088,0.0001438183101459551
1425,0.0001438183101459551
5844,0.0001438183101459551
7073,0.0001438183101459551
3243,0.0001438183101459551
4871,0.0001438183101459551
2144,0.0001438183101459551
6823,0.0001438183101459551
7423,0.0001438183101459551
7633,0.0001438183101459551
7547,0.0001438183101459551
233,0.0001438183101459551
1255,0.0001438183101459551
3030,0.0001438183101459551
5631,0.0001438183101459551
1968,0.0001438183101459551
2678,0.0001438183101459551
5171,0.0001438183101459551
5788,0.0001438183101459551
1988,0.0001438183101459551
6230,0.0001438183101459551
1089,0.0001438183101459551
5068,0.0001438183101459551
1889,0.0001438183101459551
1383,0.0001438183101459551
1119,0.0001438183101459551
448,0.0001438183101459551
4024,0.0001438183101459551
1863,0.0001438183101459551
2391,0.0001438183101459551
1624,0.0001438183101459551
2038,0.0001438183101459551
6523,0.0001438183101459551
4059,0.0001438183101459551
3885,0.0001438183101459551
5917,0.0001438183101459551
5267,0.0001438183101459551
6629,0.0001438183101459551
3843,0.0001438183101459551
1122,0.0001438183101459551
2631,0.0001438183101459551
4292,0.0001438183101459551
4162,0.0001438183101459551
7372,0.0001438183101459551
4650,0.0001438183101459551
6258,0.0001438183101459551
7095,0.0001438183101459551
2925,0.0001438183101459551
1735,0.0001438183101459551
2496,0.0001438183101459551
5308,0.0001438183101459551
2016,0.0001438183101459551
5187,0.0001438183101459551
5918,0.0001438183101459551
2527,0.0001438183101459551
543,0.0001438183101459551
2955,0.0001438183101459551
842,0.0001438183101459551
289,0.0001438183101459551
2118,0.0001438183101459551
1314,0.0001438183101459551
1723,0.0001438183101459551
5265,0.0001438183101459551
1645,0.0001438183101459551
4048,0.0001438183101459551
6837,0.0001438183101459551
3869,0.0001438183101459551
5841,0.0001438183101459551
473,0.0001438183101459551
853,0.0001438183101459551
873,0.0001438183101459551
718,0.0001438183101459551
6163,0.0001438183101459551
5531,0.0001438183101459551
1622,0.0001438183101459551
2917,0.0001438183101459551
1718,0.0001438183101459551
3712,0.0001438183101459551
7599,0.0001438183101459551
3415,0.0001438183101459551
5392,0.0001438183101459551
394,0.0001438183101459551
5233,0.0001438183101459551
7355,0.0001438183101459551
2302,0.0001438183101459551
7682,0.0001438183101459551
4683,0.0001438183101459551
3750,0.0001438183101459551
577,0.0001438183101459551
2747,0.0001438183101459551
3012,0.0001438183101459551
6007,0.0001438183101459551
4420,0.0001438183101459551
7183,0.0001438183101459551
2565,0.0001438183101459551
6678,0.0001438183101459551
579,0.0001438183101459551
3757,0.0001438183101459551
2569,0.0001438183101459551
366,0.0001438183101459551
7408,0.0001438183101459551
2830,0.0001438183101459551
7359,0.0001438183101459551
4216,0.0001438183101459551
6576,0.0001438183101459551
1707,0.0001438183101459551
835,0.0001438183101459551
2015,0.0001438183101459551
1184,0.0001438183101459551
5191,0.0001438183101459551
291,0.0001438183101459551
3111,0.0001438183101459551
3877,0.0001438183101459551
4740,0.0001438183101459551
1565,0.0001438183101459551
5842,0.0001438183101459551
6709,0.0001438183101459551
6657,0.0001438183101459551
3358,0.0001438183101459551
3401,0.0001438183101459551
3169,0.0001438183101459551
1736,0.0001438183101459551
5396,0.0001438183101459551
3309,0.0001438183101459551
4428,0.0001438183101459551
4916,0.0001438183101459551
6792,0.0001438183101459551
2398,0.0001438183101459551
4,0.0001438183101459551
6585,0.0001438183101459551
2847,0.0001438183101459551
5942,0.0001438183101459551
3072,0.0001438183101459551
2308,0.0001438183101459551
604,0.0001438183101459551
108,0.0001438183101459551
190,0.0001438183101459551
4494,0.0001438183101459551
2764,0.0001438183101459551
3377,0.0001438183101459551
7554,0.0001438183101459551
3430,0.0001438183101459551
2489,0.0001438183101459551
3188,0.0001438183101459551
2532,0.0001438183101459551
6339,0.0001438183101459551
5528,0.0001438183101459551
4719,0.0001438183101459551
7618,0.0001438183101459551
2749,0.0001438183101459551
7570,0.0001438183101459551
757,0.0001438183101459551
3414,0.0001438183101459551
2478,0.0001438183101459551
3930,0.0001438183101459551
4755,0.0001438183101459551
3819,0.0001438183101459551
5100,0.0001438183101459551
1577,0.0001438183101459551
1325,0.0001438183101459551
3277,0.0001438183101459551
454,0.0001438183101459551
206,0.0001438183101459551
1762,0.0001438183101459551
6061,0.0001438183101459551
6582,0.0001438183101459551
5488,0.0001438183101459551
995,0.0001438183101459551
6847,0.0001438183101459551
5912,0.0001438183101459551
6373,0.0001438183101459551
4191,0.0001438183101459551
2538,0.0001438183101459551
4470,0.0001438183101459551
2210,0.0001438183101459551
7527,0.0001438183101459551
3320,0.0001438183101459551
2953,0.0001438183101459551
4121,0.0001438183101459551
2273,0.0001438183101459551
5345,0.0001438183101459551
2580,0.0001438183101459551
7131,0.0001438183101459551
4166,0.0001438183101459551
3595,0.0001438183101459551
883,0.0001438183101459551
6152,0.0001438183101459551
7678,0.0001438183101459551
4850,0.0001438183101459551
4798,0.0001438183101459551
1469,0.0001438183101459551
7042,0.0001438183101459551
5953,0.0001438183101459551
464,0.0001438183101459551
250,0.0001438183101459551
1532,0.0001438183101459551
6395,0.0001438183101459551
672,0.0001438183101459551
5828,0.0001438183101459551
2274,0.0001438183101459551
4978,0.0001438183101459551
4670,0.0001438183101459551
1551,0.0001438183101459551
2427,0.0001438183101459551
2323,0.0001438183101459551
2725,0.0001438183101459551
128,0.0001438183101459551
1673,0.0001438183101459551
3364,0.0001438183101459551
3634,0.0001438183101459551
7568,0.0001438183101459551
2072,0.0001438183101459551
2151,0.0001438183101459551
2823,0.0001438183101459551
3738,0.0001438183101459551
1259,0.0001438183101459551
365,0.0001438183101459551
6802,0.0001438183101459551
6857,0.0001438183101459551
2446,0.0001438183101459551
3453,0.0001438183101459551
6990,0.0001438183101459551
1246,0.0001438183101459551
6259,0.0001438183101459551
2169,0.0001438183101459551
5789,0.0001438183101459551
5652,0.0001438183101459551
6208,0.0001438183101459551
7686,0.0001438183101459551
5901,0.0001438183101459551
4096,0.0001438183101459551
6275,0.0001438183101459551
1758,0.0001438183101459551
6639,0.0001438183101459551
4694,0.0001438183101459551
2547,0.0001438183101459551
7479,0.0001438183101459551
5161,0.0001438183101459551
4555,0.0001438183101459551
1001,0.0001438183101459551
2192,0.0001438183101459551
4164,0.0001438183101459551
6340,0.0001438183101459551
7534,0.0001438183101459551
1774,0.0001438183101459551
4457,0.0001438183101459551
1916,0.0001438183101459551
5618,0.0001438183101459551
5018,0.0001438183101459551
1601,0.0001438183101459551
947,0.0001438183101459551
6873,0.0001438183101459551
2316,0.0001438183101459551
7348,0.0001438183101459551
5190,0.0001438183101459551
3379,0.0001438183101459551
1178,0.0001438183101459551
973,0.0001438183101459551
2650,0.0001438183101459551
7676,0.0001438183101459551
296,0.0001438183101459551
7615,0.0001438183101459551
3452,0.0001438183101459551
1128,0.0001438183101459551
7356,0.0001438183101459551
2223,0.0001438183101459551
3675,0.0001438183101459551
7016,0.0001438183101459551
6006,0.0001438183101459551
3427,0.0001438183101459551
1075,0.0001438183101459551
6788,0.0001438183101459551
6240,0.0001438183101459551
5219,0.0001438183101459551
3846,0.0001438183101459551
6728,0.0001438183101459551
6532,0.0001438183101459551
5213,0.0001438183101459551
1781,0.0001438183101459551
5736,0.0001438183101459551
292,0.0001438183101459551
4505,0.0001438183101459551
4332,0.0001438183101459551
4795,0.0001438183101459551
5570,0.0001438183101459551
7578,0.0001438183101459551
2729,0.0001438183101459551
4443,0.0001438183101459551
3174,0.0001438183101459551
6049,0.0001438183101459551
6789,0.0001438183101459551
4713,0.0001438183101459551
7666,0.0001438183101459551
5769,0.0001438183101459551
2380,0.0001438183101459551
7370,0.0001438183101459551
5596,0.0001438183101459551
4914,0.0001438183101459551
2801,0.0001438183101459551
4897,0.0001438183101459551
2399,0.0001438183101459551
1334,0.0001438183101459551
6895,0.0001438183101459551
7283,0.0001438183101459551
5257,0.0001438183101459551
174,0.0001438183101459551
7022,0.0001438183101459551
5181,0.0001438183101459551
430,0.0001438183101459551
3248,0.0001438183101459551
745,0.0001438183101459551
2680,0.0001438183101459551
7204,0.0001438183101459551
5773,0.0001438183101459551
7563,0.0001438183101459551
5091,0.0001438183101459551
341,0.0001438183101459551
1327,0.0001438183101459551
1051,0.0001438183101459551
56,0.0001438183101459551
5365,0.0001438183101459551
3725,0.0001438183101459551
6515,0.0001438183101459551
1114,0.0001438183101459551
2900,0.0001438183101459551
7596,0.0001438183101459551
4822,0.0001438183101459551
1355,0.0001438183101459551
5413,0.0001438183101459551
7118,0.0001438183101459551
1237,0.0001438183101459551
5547,0.0001438183101459551
3965,0.0001438183101459551
6353,0.0001438183101459551
4803,0.0001438183101459551
2618,0.0001438183101459551
2734,0.0001438183101459551
5869,0.0001438183101459551
1561,0.0001438183101459551
6898,0.0001438183101459551
6630,0.0001438183101459551
1666,0.0001438183101459551
6542,0.0001438183101459551
2175,0.0001438183101459551
1116,0.0001438183101459551
1257,0.0001438183101459551
2911,0.0001438183101459551
1554,0.0001438183101459551
3661,0.0001438183101459551
6799,0.0001438183101459551
4396,0.0001438183101459551
970,0.0001438183101459551
2834,0.0001438183101459551
2376,0.0001438183101459551
3438,0.0001438183101459551
4400,0.0001438183101459551
1672,0.0001438183101459551
2971,0.0001438183101459551
7728,0.0001438183101459551
1340,0.0001438183101459551
5489,0.0001438183101459551
4742,0.0001438183101459551
6619,0.0001438183101459551
5421,0.0001438183101459551
4710,0.0001438183101459551
5650,0.0001438183101459551
2516,0.0001438183101459551
388,0.0001438183101459551
4764,0.0001438183101459551
7732,0.0001438183101459551
1667,0.0001438183101459551
1859,0.0001438183101459551
1385,0.0001438183101459551
2866,0.0001438183101459551
235,0.0001438183101459551
1381,0.0001438183101459551
6749,0.0001438183101459551
5104,0.0001438183101459551
1596,0.0001438183101459551
4427,0.0001438183101459551
4714,0.0001438183101459551
2798,0.0001438183101459551
2942,0.0001438183101459551
7642,0.0001438183101459551
3059,0.0001438183101459551
4120,0.0001438183101459551
1413,0.0001438183101459551
488,0.0001438183101459551
6176,0.0001438183101459551
6830,0.0001438183101459551
6560,0.0001438183101459551
7708,0.0001438183101459551
3526,0.0001438183101459551
5668,0.0001438183101459551
3069,0.0001438183101459551
4225,0.0001438183101459551
225,0.0001438183101459551
189,0.0001438183101459551
7099,0.0001438183101459551
3542,0.0001438183101459551
5118,0.0001438183101459551
2382,0.0001438183101459551
1846,0.0001438183101459551
5424,0.0001438183101459551
2521,0.0001438183101459551
7071,0.0001438183101459551
7480,0.0001438183101459551
2707,0.0001438183101459551
4301,0.0001438183101459551
5130,0.0001438183101459551
416,0.0001438183101459551
288,0.0001438183101459551
5831,0.0001438183101459551
2188,0.0001438183101459551
4076,0.0001438183101459551
2202,0.0001438183101459551
3212,0.0001438183101459551
7247,0.0001438183101459551
5904,0.0001438183101459551
1167,0.0001438183101459551
1746,0.0001438183101459551
7045,0.0001438183101459551
6245,0.0001438183101459551
583,0.0001438183101459551
5795,0.0001438183101459551
4286,0.0001438183101459551
5978,0.0001438183101459551
1291,0.0001438183101459551
1447,0.0001438183101459551
1368,0.0001438183101459551
30,0.0001438183101459551
1441,0.0001438183101459551
5352,0.0001438183101459551
4979,0.0001438183101459551
3098,0.0001438183101459551
5196,0.0001438183101459551
3787,0.0001438183101459551
5860,0.0001438183101459551
1732,0.0001438183101459551
5287,0.0001438183101459551
5367,0.0001438183101459551
4354,0.0001438183101459551
3292,0.0001438183101459551
2963,0.0001438183101459551
1055,0.0001438183101459551
3064,0.0001438183101459551
7233,0.0001438183101459551
5639,0.0001438183101459551
1231,0.0001438183101459551
4884,0.0001438183101459551
380,0.0001438183101459551
5310,0.0001438183101459551
1930,0.0001438183101459551
6184,0.0001438183101459551
2817,0.0001438183101459551
7734,0.0001438183101459551
4644,0.0001438183101459551
5074,0.0001438183101459551
3228,0.0001438183101459551
1015,0.0001438183101459551
1165,0.0001438183101459551
2209,0.0001438183101459551
3158,0.0001438183101459551
3940,0.0001438183101459551
7352,0.0001438183101459551
1515,0.0001438183101459551
3782,0.0001438183101459551
2868,0.0001438183101459551
4966,0.0001438183101459551
2586,0.0001438183101459551
3089,0.0001438183101459551
7427,0.0001438183101459551
6181,0.0001438183101459551
3562,0.0001438183101459551
1177,0.0001438183101459551
7262,0.0001438183101459551
1204,0.0001438183101459551
1530,0.0001438183101459551
409,0.0001438183101459551
3660,0.0001438183101459551
5791,0.0001438183101459551
5010,0.0001438183101459551
7242,0.0001438183101459551
6166,0.0001438183101459551
2330,0.0001438183101459551
5001,0.0001438183101459551
339,0.0001438183101459551
2087,0.0001438183101459551
4029,0.0001438183101459551
6436,0.0001438183101459551
1032,0.0001438183101459551
182,0.0001438183101459551
7574,0.0001438183101459551
7584,0.0001438183101459551
4519,0.0001438183101459551
6595,0.0001438183101459551
638,0.0001438183101459551
4613,0.0001438183101459551
1688,0.0001438183101459551
5313,0.0001438183101459551
2259,0.0001438183101459551
6088,0.0001438183101459551
2266,0.0001438183101459551
1135,0.0001438183101459551
76,0.0001438183101459551
5927,0.0001438183101459551
234,0.0001438183101459551
3602,0.0001438183101459551
6071,0.0001438183101459551
419,0.0001438183101459551
2602,0.0001438183101459551
7758,0.0001438183101459551
6303,0.0001438183101459551
4350,0.0001438183101459551
6290,0.0001438183101459551
7142,0.0001438183101459551
5406,0.0001438183101459551
4449,0.0001438183101459551
3651,0.0001438183101459551
6471,0.0001438183101459551
5507,0.0001438183101459551
3561,0.0001438183101459551
6091,0.0001438183101459551
2508,0.0001438183101459551
6347,0.0001438183101459551
4275,0.0001438183101459551
1631,0.0001438183101459551
4507,0.0001438183101459551
4666,0.0001438183101459551
5350,0.0001438183101459551
7024,0.0001438183101459551
3408,0.0001438183101459551
7144,0.0001438183101459551
1085,0.0001438183101459551
2079,0.0001438183101459551
7659,0.0001438183101459551
3555,0.0001438183101459551
1776,0.0001438183101459551
1518,0.0001438183101459551
5303,0.0001438183101459551
308,0.0001438183101459551
3246,0.0001438183101459551
2850,0.0001438183101459551
1136,0.0001438183101459551
2577,0.0001438183101459551
1303,0.0001438183101459551
7171,0.0001438183101459551
2275,0.0001438183101459551
644,0.0001438183101459551
2813,0.0001438183101459551
1579,0.0001438183101459551
157,0.0001438183101459551
7675,0.0001438183101459551
3193,0.0001438183101459551
115,0.0001438183101459551
6816,0.0001438183101459551
1438,0.0001438183101459551
7743,0.0001438183101459551
4239,0.0001438183101459551
7035,0.0001438183101459551
117,0.0001438183101459551
5843,0.0001438183101459551
866,0.0001438183101459551
6783,0.0001438183101459551
2187,0.0001438183101459551
2721,0.0001438183101459551
4633,0.0001438183101459551
1973,0.0001438183101459551
6227,0.0001438183101459551
6602,0.0001438183101459551
2411,0.0001438183101459551
1978,0.0001438183101459551
4622,0.0001438183101459551
1297,0.0001438183101459551
3483,0.0001438183101459551
2705,0.0001438183101459551
6696,0.0001438183101459551
1038,0.0001438183101459551
5593,0.0001438183101459551
1821,0.0001438183101459551
6484,0.0001438183101459551
2757,0.0001438183101459551
3463,0.0001438183101459551
4782,0.0001438183101459551
7177,0.0001438183101459551
2158,0.0001438183101459551
5594,0.0001438183101459551
7245,0.0001438183101459551
6190,0.0001438183101459551
5524,0.0001438183101459551
7707,0.0001438183101459551
5290,0.0001438183101459551
6545,0.0001438183101459551
3674,0.0001438183101459551
1171,0.0001438183101459551
1455,0.0001438183101459551
4830,0.0001438183101459551
1039,0.0001438183101459551
4232,0.0001438183101459551
23,0.0001438183101459551
1663,0.0001438183101459551
685,0.0001438183101459551
3455,0.0001438183101459551
2037,0.0001438183101459551
2466,0.0001438183101459551
3891,0.0001438183101459551
5532,0.0001438183101459551
2247,0.0001438183101459551
7025,0.0001438183101459551
3685,0.0001438183101459551
2546,0.0001438183101459551
2245,0.0001438183101459551
2910,0.0001438183101459551
1360,0.0001438183101459551
4646,0.0001438183101459551
2870,0.0001438183101459551
6213,0.0001438183101459551
6064,0.0001438183101459551
5223,0.0001438183101459551
2930,0.0001438183101459551
4643,0.0001438183101459551
1566,0.0001438183101459551
2873,0.0001438183101459551
1437,0.0001438183101459551
1260,0.0001438183101459551
6178,0.0001438183101459551
130,0.0001438183101459551
3482,0.0001438183101459551
2940,0.0001438183101459551
78,0.0001438183101459551
7310,0.0001438183101459551
4498,0.0001438183101459551
231,0.0001438183101459551
4230,0.0001438183101459551
1242,0.0001438183101459551
4448,0.0001438183101459551
3348,0.00016436378302394868
5695,0.00016436378302394868
7031,0.00016436378302394868
152,0.00016436378302394868
4127,0.00016436378302394868
3776,0.00016436378302394868
5051,0.00016436378302394868
2494,0.00016436378302394868
3881,0.00016436378302394868
6912,0.00016436378302394868
3316,0.00016436378302394868
3797,0.00016436378302394868
6082,0.00016436378302394868
717,0.00016436378302394868
2013,0.00016436378302394868
4019,0.00016436378302394868
4347,0.00016436378302394868
304,0.00016436378302394868
3396,0.00016436378302394868
4988,0.00016436378302394868
3702,0.00016436378302394868
6793,0.00016436378302394868
590,0.00016436378302394868
7483,0.00016436378302394868
5144,0.00016436378302394868
2414,0.00016436378302394868
2364,0.00016436378302394868
901,0.00016436378302394868
5480,0.00016436378302394868
4705,0.00016436378302394868
7123,0.00016436378302394868
3690,0.00016436378302394868
7145,0.00016436378302394868
4214,0.00016436378302394868
5935,0.00016436378302394868
6839,0.00016436378302394868
734,0.00016436378302394868
3604,0.00016436378302394868
7439,0.00016436378302394868
6590,0.00016436378302394868
2197,0.00016436378302394868
5790,0.00016436378302394868
2362,0.00016436378302394868
6589,0.00016436378302394868
2419,0.00016436378302394868
460,0.00016436378302394868
5174,0.00016436378302394868
6468,0.00016436378302394868
5246,0.00016436378302394868
5686,0.00016436378302394868
7364,0.00016436378302394868
7222,0.00016436378302394868
2899,0.00016436378302394868
3454,0.00016436378302394868
3326,0.00016436378302394868
1787,0.00016436378302394868
5960,0.00016436378302394868
4061,0.00016436378302394868
3270,0.00016436378302394868
4800,0.00016436378302394868
6979,0.00016436378302394868
6733,0.00016436378302394868
6361,0.00016436378302394868
6835,0.00016436378302394868
2531,0.00016436378302394868
1791,0.00016436378302394868
3170,0.00016436378302394868
1690,0.00016436378302394868
252,0.00016436378302394868
3994,0.00016436378302394868
7263,0.00016436378302394868
1794,0.00016436378302394868
5011,0.00016436378302394868
1716,0.00016436378302394868
702,0.00016436378302394868
7746,0.00016436378302394868
7332,0.00016436378302394868
4018,0.00016436378302394868
2844,0.00016436378302394868
3598,0.00016436378302394868
1641,0.00016436378302394868
3811,0.00016436378302394868
4975,0.00016436378302394868
4787,0.00016436378302394868
6510,0.00016436378302394868
7476,0.00016436378302394868
5280,0.00016436378302394868
2328,0.00016436378302394868
4818,0.00016436378302394868
608,0.00016436378302394868
7589,0.00016436378302394868
4315,0.00016436378302394868
2811,0.00016436378302394868
7020,0.00016436378302394868
1448,0.00016436378302394868
3781,0.00016436378302394868
6800,0.00016436378302394868
2193,0.00016436378302394868
2484,0.00016436378302394868
6945,0.00016436378302394868
3578,0.00016436378302394868
3557,0.00016436378302394868
602,0.00016436378302394868
3120,0.00016436378302394868
6411,0.00016436378302394868
4001,0.00016436378302394868
2177,0.00016436378302394868
228,0.00016436378302394868
2824,0.00016436378302394868
5298,0.00016436378302394868
3104,0.00016436378302394868
6012,0.00016436378302394868
1702,0.00016436378302394868
7373,0.00016436378302394868
7709,0.00016436378302394868
6882,0.00016436378302394868
2305,0.00016436378302394868
6412,0.00016436378302394868
2377,0.00016436378302394868
7240,0.00016436378302394868
4104,0.00016436378302394868
4277,0.00016436378302394868
4094,0.00016436378302394868
3216,0.00016436378302394868
2802,0.00016436378302394868
7315,0.00016436378302394868
4980,0.00016436378302394868
7452,0.00016436378302394868
5088,0.00016436378302394868
1276,0.00016436378302394868
7562,0.00016436378302394868
5534,0.00016436378302394868
1021,0.00016436378302394868
576,0.00016436378302394868
5965,0.00016436378302394868
3450,0.00016436378302394868
2851,0.00016436378302394868
7046,0.00016436378302394868
4095,0.00016436378302394868
284,0.00016436378302394868
3355,0.00016436378302394868
3650,0.00016436378302394868
5733,0.00016436378302394868
595,0.00016436378302394868
2600,0.00016436378302394868
4209,0.00016436378302394868
5064,0.00016436378302394868
4055,0.00016436378302394868
5198,0.00016436378302394868
4769,0.00016436378302394868
5815,0.00016436378302394868
7498,0.00016436378302394868
2540,0.00016436378302394868
1977,0.00016436378302394868
3513,0.00016436378302394868
2341,0.00016436378302394868
494,0.00016436378302394868
5027,0.00016436378302394868
5479,0.00016436378302394868
1768,0.00016436378302394868
2110,0.00016436378302394868
988,0.00016436378302394868
1927,0.00016436378302394868
2240,0.00016436378302394868
183,0.00016436378302394868
1269,0.00016436378302394868
6692,0.00016436378302394868
5539,0.00016436378302394868
6083,0.00016436378302394868
2880,0.00016436378302394868
5459,0.00016436378302394868
6094,0.00016436378302394868
2091,0.00016436378302394868
3893,0.00016436378302394868
6854,0.00016436378302394868
1926,0.00016436378302394868
5590,0.00016436378302394868
6610,0.00016436378302394868
1804,0.00016436378302394868
1200,0.00016436378302394868
1951,0.00016436378302394868
2136,0.00016436378302394868
5232,0.00016436378302394868
2653,0.00016436378302394868
6260,0.00016436378302394868
3857,0.00016436378302394868
2805,0.00016436378302394868
671,0.00016436378302394868
2093,0.00016436378302394868
6877,0.00016436378302394868
3851,0.00016436378302394868
351,0.00016436378302394868
7343,0.00016436378302394868
4514,0.00016436378302394868
2522,0.00016436378302394868
3553,0.00016436378302394868
3636,0.00016436378302394868
2821,0.00016436378302394868
6301,0.00016436378302394868
3760,0.00016436378302394868
5055,0.00016436378302394868
510,0.00016436378302394868
6886,0.00016436378302394868
6036,0.00016436378302394868
3748,0.00016436378302394868
2064,0.00016436378302394868
5357,0.00016436378302394868
2561,0.00016436378302394868
1747,0.00016436378302394868
2566,0.00016436378302394868
1856,0.00016436378302394868
5680,0.00016436378302394868
6172,0.00016436378302394868
3266,0.00016436378302394868
290,0.00016436378302394868
7158,0.00016436378302394868
3047,0.00016436378302394868
4932,0.00016436378302394868
4453,0.00016436378302394868
280,0.00016436378302394868
262,0.00016436378302394868
3600,0.00016436378302394868
6186,0.00016436378302394868
2256,0.00016436378302394868
7641,0.00016436378302394868
2420,0.00016436378302394868
3323,0.00016436378302394868
4711,0.00016436378302394868
3389,0.00016436378302394868
5849,0.00016436378302394868
3890,0.00016436378302394868
5492,0.00016436378302394868
3570,0.00016436378302394868
7458,0.00016436378302394868
1026,0.00016436378302394868
5891,0.00016436378302394868
4708,0.00016436378302394868
2514,0.00016436378302394868
785,0.00016436378302394868
802,0.00016436378302394868
2668,0.00016436378302394868
6662,0.00016436378302394868
4406,0.00016436378302394868
5548,0.00016436378302394868
7668,0.00016436378302394868
5810,0.00016436378302394868
7755,0.00016436378302394868
631,0.00016436378302394868
1357,0.00016436378302394868
2724,0.00016436378302394868
5484,0.00016436378302394868
7387,0.00016436378302394868
2077,0.00016436378302394868
4026,0.00016436378302394868
6738,0.00016436378302394868
6512,0.00016436378302394868
7160,0.00016436378302394868
6556,0.00016436378302394868
6768,0.00016436378302394868
2839,0.00016436378302394868
4595,0.00016436378302394868
5268,0.00016436378302394868
6159,0.00016436378302394868
3995,0.00016436378302394868
6655,0.00016436378302394868
7075,0.00016436378302394868
668,0.00016436378302394868
7236,0.00016436378302394868
5870,0.00016436378302394868
1290,0.00016436378302394868
5134,0.00016436378302394868
4604,0.00016436378302394868
4031,0.00016436378302394868
3510,0.00016436378302394868
5015,0.00016436378302394868
6750,0.00016436378302394868
6797,0.00016436378302394868
1729,0.00016436378302394868
5732,0.00016436378302394868
7399,0.00016436378302394868
782,0.00016436378302394868
5750,0.00016436378302394868
1007,0.00016436378302394868
1485,0.00016436378302394868
6648,0.00016436378302394868
2297,0.00016436378302394868
7474,0.00016436378302394868
3865,0.00016436378302394868
5971,0.00016436378302394868
2717,0.00016436378302394868
4965,0.00016436378302394868
3916,0.00016436378302394868
5970,0.00016436378302394868
2762,0.00016436378302394868
1353,0.00016436378302394868
4951,0.00016436378302394868
5823,0.00016436378302394868
921,0.00016436378302394868
5278,0.00016436378302394868
1884,0.00016436378302394868
3407,0.00016436378302394868
5908,0.00016436378302394868
1160,0.00016436378302394868
3124,0.00016436378302394868
5894,0.00016436378302394868
2907,0.00016436378302394868
5681,0.00016436378302394868
1940,0.00016436378302394868
3618,0.00016436378302394868
2306,0.00016436378302394868
2908,0.00016436378302394868
779,0.00016436378302394868
4323,0.00016436378302394868
6761,0.00016436378302394868
2196,0.00016436378302394868
4390,0.00016436378302394868
6482,0.00016436378302394868
5778,0.00016436378302394868
2715,0.00016436378302394868
4015,0.00016436378302394868
7112,0.00016436378302394868
4801,0.00016436378302394868
7185,0.00016436378302394868
3742,0.00016436378302394868
2104,0.00016436378302394868
6876,0.00016436378302394868
2353,0.00016436378302394868
6421,0.00016436378302394868
3953,0.00016436378302394868
4012,0.00016436378302394868
5964,0.00016436378302394868
3109,0.00016436378302394868
2981,0.00016436378302394868
908,0.00016436378302394868
7088,0.00016436378302394868
1512,0.00016436378302394868
7674,0.00016436378302394868
2742,0.00016436378302394868
4544,0.00016436378302394868
2932,0.00016436378302394868
3692,0.00016436378302394868
6268,0.00016436378302394868
7279,0.00016436378302394868
4186,0.00016436378302394868
2985,0.00016436378302394868
2374,0.00016436378302394868
110,0.00016436378302394868
6415,0.00016436378302394868
5577,0.00016436378302394868
270,0.00016436378302394868
4817,0.00016436378302394868
1490,0.00016436378302394868
2204,0.00016436378302394868
2700,0.00016436378302394868
4954,0.00016436378302394868
2574,0.00016436378302394868
563,0.00016436378302394868
682,0.00016436378302394868
3632,0.00016436378302394868
3335,0.00016436378302394868
2632,0.00016436378302394868
3236,0.00016436378302394868
7044,0.00016436378302394868
5419,0.00016436378302394868
4692,0.00016436378302394868
7687,0.00016436378302394868
5988,0.00016436378302394868
4437,0.00016436378302394868
1377,0.00016436378302394868
3669,0.00016436378302394868
3756,0.00016436378302394868
1265,0.00016436378302394868
5666,0.00016436378302394868
2071,0.00016436378302394868
5273,0.00016436378302394868
6998,0.00016436378302394868
2882,0.00016436378302394868
3224,0.00016436378302394868
6760,0.00016436378302394868
6591,0.00016436378302394868
5383,0.00016436378302394868
4134,0.00016436378302394868
6439,0.00016436378302394868
3635,0.00016436378302394868
1330,0.00016436378302394868
4761,0.00016436378302394868
3183,0.00016436378302394868
2388,0.00016436378302394868
5194,0.00016436378302394868
3205,0.00016436378302394868
302,0.00016436378302394868
6051,0.00016436378302394868
1881,0.00016436378302394868
1514,0.00016436378302394868
3352,0.00016436378302394868
846,0.00016436378302394868
6092,0.00016436378302394868
4577,0.00016436378302394868
3441,0.00016436378302394868
5384,0.00016436378302394868
6117,0.00016436378302394868
7085,0.00016436378302394868
3374,0.00016436378302394868
7176,0.00016436378302394868
6663,0.00016436378302394868
1508,0.00016436378302394868
6852,0.00016436378302394868
6552,0.00016436378302394868
7094,0.00016436378302394868
3631,0.00016436378302394868
9,0.00016436378302394868
4599,0.00016436378302394868
1295,0.00016436378302394868
4857,0.00016436378302394868
5407,0.00016436378302394868
216,0.00016436378302394868
5131,0.00016436378302394868
2682,0.00016436378302394868
700,0.00016436378302394868
2709,0.00016436378302394868
1479,0.00016436378302394868
6699,0.00016436378302394868
349,0.00016436378302394868
6736,0.00016436378302394868
2431,0.00016436378302394868
7673,0.00016436378302394868
94,0.00016436378302394868
905,0.00016436378302394868
7107,0.00016436378302394868
7765,0.00016436378302394868
1467,0.00016436378302394868
3322,0.00016436378302394868
821,0.00016436378302394868
436,0.00016436378302394868
7011,0.00016436378302394868
2214,0.00016436378302394868
3987,0.00016436378302394868
1328,0.00016436378302394868
2165,0.00016436378302394868
2195,0.00016436378302394868
237,0.00016436378302394868
2412,0.00016436378302394868
